Consumer list,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365
Province_01,100002.3541,100002.3541,100002.3541,100002.3541,100002.3541,100002.3541,100002.3541,100002.3541,100002.3541,100002.3541,100002.3541,100002.3541,100002.3541,100002.3541,100002.3541,100002.3541,100002.3541,100002.3541,100002.3541,100002.3541,100002.3541,100002.3541,100002.3541,100002.3541,100002.3541,100002.3541,100002.3541,100002.3541,100002.3541,100002.3541,100002.3541,108117.8369,108117.8369,108117.8369,108117.8369,108117.8369,108117.8369,108117.8369,108117.8369,108117.8369,108117.8369,108117.8369,108117.8369,108117.8369,108117.8369,108117.8369,108117.8369,108117.8369,108117.8369,108117.8369,108117.8369,108117.8369,108117.8369,108117.8369,108117.8369,108117.8369,108117.8369,108117.8369,108117.8369,106799.8829,106799.8829,106799.8829,106799.8829,106799.8829,106799.8829,106799.8829,106799.8829,106799.8829,106799.8829,106799.8829,106799.8829,106799.8829,106799.8829,106799.8829,106799.8829,106799.8829,106799.8829,106799.8829,106799.8829,106799.8829,106799.8829,106799.8829,106799.8829,106799.8829,106799.8829,106799.8829,106799.8829,106799.8829,106799.8829,106799.8829,102229.5014,102229.5014,102229.5014,102229.5014,102229.5014,102229.5014,102229.5014,102229.5014,102229.5014,102229.5014,102229.5014,102229.5014,102229.5014,102229.5014,102229.5014,102229.5014,102229.5014,102229.5014,102229.5014,102229.5014,102229.5014,102229.5014,102229.5014,102229.5014,102229.5014,102229.5014,102229.5014,102229.5014,102229.5014,102229.5014,103955.7556,103955.7556,103955.7556,103955.7556,103955.7556,103955.7556,103955.7556,103955.7556,103955.7556,103955.7556,103955.7556,103955.7556,103955.7556,103955.7556,103955.7556,103955.7556,103955.7556,103955.7556,103955.7556,103955.7556,103955.7556,103955.7556,103955.7556,103955.7556,103955.7556,103955.7556,103955.7556,103955.7556,103955.7556,103955.7556,103955.7556,103462.3866,103462.3866,103462.3866,103462.3866,103462.3866,103462.3866,103462.3866,103462.3866,103462.3866,103462.3866,103462.3866,103462.3866,103462.3866,103462.3866,103462.3866,103462.3866,103462.3866,103462.3866,103462.3866,103462.3866,103462.3866,103462.3866,103462.3866,103462.3866,103462.3866,103462.3866,103462.3866,103462.3866,103462.3866,103462.3866,103446.2634,103446.2634,103446.2634,103446.2634,103446.2634,103446.2634,103446.2634,103446.2634,103446.2634,103446.2634,103446.2634,103446.2634,103446.2634,103446.2634,103446.2634,103446.2634,103446.2634,103446.2634,103446.2634,103446.2634,103446.2634,103446.2634,103446.2634,103446.2634,103446.2634,103446.2634,103446.2634,103446.2634,103446.2634,103446.2634,103446.2634,103336.6258,103336.6258,103336.6258,103336.6258,103336.6258,103336.6258,103336.6258,103336.6258,103336.6258,103336.6258,103336.6258,103336.6258,103336.6258,103336.6258,103336.6258,103336.6258,103336.6258,103336.6258,103336.6258,103336.6258,103336.6258,103336.6258,103336.6258,103336.6258,103336.6258,103336.6258,103336.6258,103336.6258,103336.6258,103336.6258,103336.6258,106514.6103,106514.6103,106514.6103,106514.6103,106514.6103,106514.6103,106514.6103,106514.6103,106514.6103,106514.6103,106514.6103,106514.6103,106514.6103,106514.6103,106514.6103,106514.6103,106514.6103,106514.6103,106514.6103,106514.6103,106514.6103,106514.6103,106514.6103,106514.6103,106514.6103,106514.6103,106514.6103,106514.6103,106514.6103,106514.6103,99009.1668,99009.1668,99009.1668,99009.1668,99009.1668,99009.1668,99009.1668,99009.1668,99009.1668,99009.1668,99009.1668,99009.1668,99009.1668,99009.1668,99009.1668,99009.1668,99009.1668,99009.1668,99009.1668,99009.1668,99009.1668,99009.1668,99009.1668,99009.1668,99009.1668,99009.1668,99009.1668,99009.1668,99009.1668,99009.1668,99009.1668,99310.5626,99310.5626,99310.5626,99310.5626,99310.5626,99310.5626,99310.5626,99310.5626,99310.5626,99310.5626,99310.5626,99310.5626,99310.5626,99310.5626,99310.5626,99310.5626,99310.5626,99310.5626,99310.5626,99310.5626,99310.5626,99310.5626,99310.5626,99310.5626,99310.5626,99310.5626,99310.5626,99310.5626,99310.5626,99310.5626,93617.57851,93617.57851,93617.57851,93617.57851,93617.57851,93617.57851,93617.57851,93617.57851,93617.57851,93617.57851,93617.57851,93617.57851,93617.57851,93617.57851,93617.57851,93617.57851,93617.57851,93617.57851,93617.57851,93617.57851,93617.57851,93617.57851,93617.57851,93617.57851,93617.57851,93617.57851,93617.57851,93617.57851,93617.57851,93617.57851,93617.57851
Province_02,609.6964781,609.6964781,609.6964781,609.6964781,609.6964781,609.6964781,609.6964781,609.6964781,609.6964781,609.6964781,609.6964781,609.6964781,609.6964781,609.6964781,609.6964781,609.6964781,609.6964781,609.6964781,609.6964781,609.6964781,609.6964781,609.6964781,609.6964781,609.6964781,609.6964781,609.6964781,609.6964781,609.6964781,609.6964781,609.6964781,609.6964781,659.1751262,659.1751262,659.1751262,659.1751262,659.1751262,659.1751262,659.1751262,659.1751262,659.1751262,659.1751262,659.1751262,659.1751262,659.1751262,659.1751262,659.1751262,659.1751262,659.1751262,659.1751262,659.1751262,659.1751262,659.1751262,659.1751262,659.1751262,659.1751262,659.1751262,659.1751262,659.1751262,659.1751262,651.139796,651.139796,651.139796,651.139796,651.139796,651.139796,651.139796,651.139796,651.139796,651.139796,651.139796,651.139796,651.139796,651.139796,651.139796,651.139796,651.139796,651.139796,651.139796,651.139796,651.139796,651.139796,651.139796,651.139796,651.139796,651.139796,651.139796,651.139796,651.139796,651.139796,651.139796,623.2749971,623.2749971,623.2749971,623.2749971,623.2749971,623.2749971,623.2749971,623.2749971,623.2749971,623.2749971,623.2749971,623.2749971,623.2749971,623.2749971,623.2749971,623.2749971,623.2749971,623.2749971,623.2749971,623.2749971,623.2749971,623.2749971,623.2749971,623.2749971,623.2749971,623.2749971,623.2749971,623.2749971,623.2749971,623.2749971,633.7996601,633.7996601,633.7996601,633.7996601,633.7996601,633.7996601,633.7996601,633.7996601,633.7996601,633.7996601,633.7996601,633.7996601,633.7996601,633.7996601,633.7996601,633.7996601,633.7996601,633.7996601,633.7996601,633.7996601,633.7996601,633.7996601,633.7996601,633.7996601,633.7996601,633.7996601,633.7996601,633.7996601,633.7996601,633.7996601,633.7996601,630.7916774,630.7916774,630.7916774,630.7916774,630.7916774,630.7916774,630.7916774,630.7916774,630.7916774,630.7916774,630.7916774,630.7916774,630.7916774,630.7916774,630.7916774,630.7916774,630.7916774,630.7916774,630.7916774,630.7916774,630.7916774,630.7916774,630.7916774,630.7916774,630.7916774,630.7916774,630.7916774,630.7916774,630.7916774,630.7916774,630.6933773,630.6933773,630.6933773,630.6933773,630.6933773,630.6933773,630.6933773,630.6933773,630.6933773,630.6933773,630.6933773,630.6933773,630.6933773,630.6933773,630.6933773,630.6933773,630.6933773,630.6933773,630.6933773,630.6933773,630.6933773,630.6933773,630.6933773,630.6933773,630.6933773,630.6933773,630.6933773,630.6933773,630.6933773,630.6933773,630.6933773,630.0249367,630.0249367,630.0249367,630.0249367,630.0249367,630.0249367,630.0249367,630.0249367,630.0249367,630.0249367,630.0249367,630.0249367,630.0249367,630.0249367,630.0249367,630.0249367,630.0249367,630.0249367,630.0249367,630.0249367,630.0249367,630.0249367,630.0249367,630.0249367,630.0249367,630.0249367,630.0249367,630.0249367,630.0249367,630.0249367,630.0249367,649.4005397,649.4005397,649.4005397,649.4005397,649.4005397,649.4005397,649.4005397,649.4005397,649.4005397,649.4005397,649.4005397,649.4005397,649.4005397,649.4005397,649.4005397,649.4005397,649.4005397,649.4005397,649.4005397,649.4005397,649.4005397,649.4005397,649.4005397,649.4005397,649.4005397,649.4005397,649.4005397,649.4005397,649.4005397,649.4005397,603.6411925,603.6411925,603.6411925,603.6411925,603.6411925,603.6411925,603.6411925,603.6411925,603.6411925,603.6411925,603.6411925,603.6411925,603.6411925,603.6411925,603.6411925,603.6411925,603.6411925,603.6411925,603.6411925,603.6411925,603.6411925,603.6411925,603.6411925,603.6411925,603.6411925,603.6411925,603.6411925,603.6411925,603.6411925,603.6411925,603.6411925,605.4787489,605.4787489,605.4787489,605.4787489,605.4787489,605.4787489,605.4787489,605.4787489,605.4787489,605.4787489,605.4787489,605.4787489,605.4787489,605.4787489,605.4787489,605.4787489,605.4787489,605.4787489,605.4787489,605.4787489,605.4787489,605.4787489,605.4787489,605.4787489,605.4787489,605.4787489,605.4787489,605.4787489,605.4787489,605.4787489,570.7696424,570.7696424,570.7696424,570.7696424,570.7696424,570.7696424,570.7696424,570.7696424,570.7696424,570.7696424,570.7696424,570.7696424,570.7696424,570.7696424,570.7696424,570.7696424,570.7696424,570.7696424,570.7696424,570.7696424,570.7696424,570.7696424,570.7696424,570.7696424,570.7696424,570.7696424,570.7696424,570.7696424,570.7696424,570.7696424,570.7696424
Province_03,1532.017936,1532.017936,1532.017936,1532.017936,1532.017936,1532.017936,1532.017936,1532.017936,1532.017936,1532.017936,1532.017936,1532.017936,1532.017936,1532.017936,1532.017936,1532.017936,1532.017936,1532.017936,1532.017936,1532.017936,1532.017936,1532.017936,1532.017936,1532.017936,1532.017936,1532.017936,1532.017936,1532.017936,1532.017936,1532.017936,1532.017936,1656.345661,1656.345661,1656.345661,1656.345661,1656.345661,1656.345661,1656.345661,1656.345661,1656.345661,1656.345661,1656.345661,1656.345661,1656.345661,1656.345661,1656.345661,1656.345661,1656.345661,1656.345661,1656.345661,1656.345661,1656.345661,1656.345661,1656.345661,1656.345661,1656.345661,1656.345661,1656.345661,1656.345661,1636.154845,1636.154845,1636.154845,1636.154845,1636.154845,1636.154845,1636.154845,1636.154845,1636.154845,1636.154845,1636.154845,1636.154845,1636.154845,1636.154845,1636.154845,1636.154845,1636.154845,1636.154845,1636.154845,1636.154845,1636.154845,1636.154845,1636.154845,1636.154845,1636.154845,1636.154845,1636.154845,1636.154845,1636.154845,1636.154845,1636.154845,1566.137429,1566.137429,1566.137429,1566.137429,1566.137429,1566.137429,1566.137429,1566.137429,1566.137429,1566.137429,1566.137429,1566.137429,1566.137429,1566.137429,1566.137429,1566.137429,1566.137429,1566.137429,1566.137429,1566.137429,1566.137429,1566.137429,1566.137429,1566.137429,1566.137429,1566.137429,1566.137429,1566.137429,1566.137429,1566.137429,1592.58333,1592.58333,1592.58333,1592.58333,1592.58333,1592.58333,1592.58333,1592.58333,1592.58333,1592.58333,1592.58333,1592.58333,1592.58333,1592.58333,1592.58333,1592.58333,1592.58333,1592.58333,1592.58333,1592.58333,1592.58333,1592.58333,1592.58333,1592.58333,1592.58333,1592.58333,1592.58333,1592.58333,1592.58333,1592.58333,1592.58333,1585.025006,1585.025006,1585.025006,1585.025006,1585.025006,1585.025006,1585.025006,1585.025006,1585.025006,1585.025006,1585.025006,1585.025006,1585.025006,1585.025006,1585.025006,1585.025006,1585.025006,1585.025006,1585.025006,1585.025006,1585.025006,1585.025006,1585.025006,1585.025006,1585.025006,1585.025006,1585.025006,1585.025006,1585.025006,1585.025006,1584.778002,1584.778002,1584.778002,1584.778002,1584.778002,1584.778002,1584.778002,1584.778002,1584.778002,1584.778002,1584.778002,1584.778002,1584.778002,1584.778002,1584.778002,1584.778002,1584.778002,1584.778002,1584.778002,1584.778002,1584.778002,1584.778002,1584.778002,1584.778002,1584.778002,1584.778002,1584.778002,1584.778002,1584.778002,1584.778002,1584.778002,1583.098374,1583.098374,1583.098374,1583.098374,1583.098374,1583.098374,1583.098374,1583.098374,1583.098374,1583.098374,1583.098374,1583.098374,1583.098374,1583.098374,1583.098374,1583.098374,1583.098374,1583.098374,1583.098374,1583.098374,1583.098374,1583.098374,1583.098374,1583.098374,1583.098374,1583.098374,1583.098374,1583.098374,1583.098374,1583.098374,1583.098374,1631.784519,1631.784519,1631.784519,1631.784519,1631.784519,1631.784519,1631.784519,1631.784519,1631.784519,1631.784519,1631.784519,1631.784519,1631.784519,1631.784519,1631.784519,1631.784519,1631.784519,1631.784519,1631.784519,1631.784519,1631.784519,1631.784519,1631.784519,1631.784519,1631.784519,1631.784519,1631.784519,1631.784519,1631.784519,1631.784519,1516.802486,1516.802486,1516.802486,1516.802486,1516.802486,1516.802486,1516.802486,1516.802486,1516.802486,1516.802486,1516.802486,1516.802486,1516.802486,1516.802486,1516.802486,1516.802486,1516.802486,1516.802486,1516.802486,1516.802486,1516.802486,1516.802486,1516.802486,1516.802486,1516.802486,1516.802486,1516.802486,1516.802486,1516.802486,1516.802486,1516.802486,1521.419815,1521.419815,1521.419815,1521.419815,1521.419815,1521.419815,1521.419815,1521.419815,1521.419815,1521.419815,1521.419815,1521.419815,1521.419815,1521.419815,1521.419815,1521.419815,1521.419815,1521.419815,1521.419815,1521.419815,1521.419815,1521.419815,1521.419815,1521.419815,1521.419815,1521.419815,1521.419815,1521.419815,1521.419815,1521.419815,1434.204331,1434.204331,1434.204331,1434.204331,1434.204331,1434.204331,1434.204331,1434.204331,1434.204331,1434.204331,1434.204331,1434.204331,1434.204331,1434.204331,1434.204331,1434.204331,1434.204331,1434.204331,1434.204331,1434.204331,1434.204331,1434.204331,1434.204331,1434.204331,1434.204331,1434.204331,1434.204331,1434.204331,1434.204331,1434.204331,1434.204331
Province_04,846.7315374,846.7315374,846.7315374,846.7315374,846.7315374,846.7315374,846.7315374,846.7315374,846.7315374,846.7315374,846.7315374,846.7315374,846.7315374,846.7315374,846.7315374,846.7315374,846.7315374,846.7315374,846.7315374,846.7315374,846.7315374,846.7315374,846.7315374,846.7315374,846.7315374,846.7315374,846.7315374,846.7315374,846.7315374,846.7315374,846.7315374,915.4462722,915.4462722,915.4462722,915.4462722,915.4462722,915.4462722,915.4462722,915.4462722,915.4462722,915.4462722,915.4462722,915.4462722,915.4462722,915.4462722,915.4462722,915.4462722,915.4462722,915.4462722,915.4462722,915.4462722,915.4462722,915.4462722,915.4462722,915.4462722,915.4462722,915.4462722,915.4462722,915.4462722,904.2870024,904.2870024,904.2870024,904.2870024,904.2870024,904.2870024,904.2870024,904.2870024,904.2870024,904.2870024,904.2870024,904.2870024,904.2870024,904.2870024,904.2870024,904.2870024,904.2870024,904.2870024,904.2870024,904.2870024,904.2870024,904.2870024,904.2870024,904.2870024,904.2870024,904.2870024,904.2870024,904.2870024,904.2870024,904.2870024,904.2870024,865.5890522,865.5890522,865.5890522,865.5890522,865.5890522,865.5890522,865.5890522,865.5890522,865.5890522,865.5890522,865.5890522,865.5890522,865.5890522,865.5890522,865.5890522,865.5890522,865.5890522,865.5890522,865.5890522,865.5890522,865.5890522,865.5890522,865.5890522,865.5890522,865.5890522,865.5890522,865.5890522,865.5890522,865.5890522,865.5890522,880.2054463,880.2054463,880.2054463,880.2054463,880.2054463,880.2054463,880.2054463,880.2054463,880.2054463,880.2054463,880.2054463,880.2054463,880.2054463,880.2054463,880.2054463,880.2054463,880.2054463,880.2054463,880.2054463,880.2054463,880.2054463,880.2054463,880.2054463,880.2054463,880.2054463,880.2054463,880.2054463,880.2054463,880.2054463,880.2054463,880.2054463,876.0280336,876.0280336,876.0280336,876.0280336,876.0280336,876.0280336,876.0280336,876.0280336,876.0280336,876.0280336,876.0280336,876.0280336,876.0280336,876.0280336,876.0280336,876.0280336,876.0280336,876.0280336,876.0280336,876.0280336,876.0280336,876.0280336,876.0280336,876.0280336,876.0280336,876.0280336,876.0280336,876.0280336,876.0280336,876.0280336,875.8915168,875.8915168,875.8915168,875.8915168,875.8915168,875.8915168,875.8915168,875.8915168,875.8915168,875.8915168,875.8915168,875.8915168,875.8915168,875.8915168,875.8915168,875.8915168,875.8915168,875.8915168,875.8915168,875.8915168,875.8915168,875.8915168,875.8915168,875.8915168,875.8915168,875.8915168,875.8915168,875.8915168,875.8915168,875.8915168,875.8915168,874.9632029,874.9632029,874.9632029,874.9632029,874.9632029,874.9632029,874.9632029,874.9632029,874.9632029,874.9632029,874.9632029,874.9632029,874.9632029,874.9632029,874.9632029,874.9632029,874.9632029,874.9632029,874.9632029,874.9632029,874.9632029,874.9632029,874.9632029,874.9632029,874.9632029,874.9632029,874.9632029,874.9632029,874.9632029,874.9632029,874.9632029,901.8715659,901.8715659,901.8715659,901.8715659,901.8715659,901.8715659,901.8715659,901.8715659,901.8715659,901.8715659,901.8715659,901.8715659,901.8715659,901.8715659,901.8715659,901.8715659,901.8715659,901.8715659,901.8715659,901.8715659,901.8715659,901.8715659,901.8715659,901.8715659,901.8715659,901.8715659,901.8715659,901.8715659,901.8715659,901.8715659,838.3221051,838.3221051,838.3221051,838.3221051,838.3221051,838.3221051,838.3221051,838.3221051,838.3221051,838.3221051,838.3221051,838.3221051,838.3221051,838.3221051,838.3221051,838.3221051,838.3221051,838.3221051,838.3221051,838.3221051,838.3221051,838.3221051,838.3221051,838.3221051,838.3221051,838.3221051,838.3221051,838.3221051,838.3221051,838.3221051,838.3221051,840.8740584,840.8740584,840.8740584,840.8740584,840.8740584,840.8740584,840.8740584,840.8740584,840.8740584,840.8740584,840.8740584,840.8740584,840.8740584,840.8740584,840.8740584,840.8740584,840.8740584,840.8740584,840.8740584,840.8740584,840.8740584,840.8740584,840.8740584,840.8740584,840.8740584,840.8740584,840.8740584,840.8740584,840.8740584,840.8740584,792.6709014,792.6709014,792.6709014,792.6709014,792.6709014,792.6709014,792.6709014,792.6709014,792.6709014,792.6709014,792.6709014,792.6709014,792.6709014,792.6709014,792.6709014,792.6709014,792.6709014,792.6709014,792.6709014,792.6709014,792.6709014,792.6709014,792.6709014,792.6709014,792.6709014,792.6709014,792.6709014,792.6709014,792.6709014,792.6709014,792.6709014
Province_05,3182.553402,3182.553402,3182.553402,3182.553402,3182.553402,3182.553402,3182.553402,3182.553402,3182.553402,3182.553402,3182.553402,3182.553402,3182.553402,3182.553402,3182.553402,3182.553402,3182.553402,3182.553402,3182.553402,3182.553402,3182.553402,3182.553402,3182.553402,3182.553402,3182.553402,3182.553402,3182.553402,3182.553402,3182.553402,3182.553402,3182.553402,3440.826896,3440.826896,3440.826896,3440.826896,3440.826896,3440.826896,3440.826896,3440.826896,3440.826896,3440.826896,3440.826896,3440.826896,3440.826896,3440.826896,3440.826896,3440.826896,3440.826896,3440.826896,3440.826896,3440.826896,3440.826896,3440.826896,3440.826896,3440.826896,3440.826896,3440.826896,3440.826896,3440.826896,3398.883292,3398.883292,3398.883292,3398.883292,3398.883292,3398.883292,3398.883292,3398.883292,3398.883292,3398.883292,3398.883292,3398.883292,3398.883292,3398.883292,3398.883292,3398.883292,3398.883292,3398.883292,3398.883292,3398.883292,3398.883292,3398.883292,3398.883292,3398.883292,3398.883292,3398.883292,3398.883292,3398.883292,3398.883292,3398.883292,3398.883292,3253.431886,3253.431886,3253.431886,3253.431886,3253.431886,3253.431886,3253.431886,3253.431886,3253.431886,3253.431886,3253.431886,3253.431886,3253.431886,3253.431886,3253.431886,3253.431886,3253.431886,3253.431886,3253.431886,3253.431886,3253.431886,3253.431886,3253.431886,3253.431886,3253.431886,3253.431886,3253.431886,3253.431886,3253.431886,3253.431886,3308.369552,3308.369552,3308.369552,3308.369552,3308.369552,3308.369552,3308.369552,3308.369552,3308.369552,3308.369552,3308.369552,3308.369552,3308.369552,3308.369552,3308.369552,3308.369552,3308.369552,3308.369552,3308.369552,3308.369552,3308.369552,3308.369552,3308.369552,3308.369552,3308.369552,3308.369552,3308.369552,3308.369552,3308.369552,3308.369552,3308.369552,3292.668189,3292.668189,3292.668189,3292.668189,3292.668189,3292.668189,3292.668189,3292.668189,3292.668189,3292.668189,3292.668189,3292.668189,3292.668189,3292.668189,3292.668189,3292.668189,3292.668189,3292.668189,3292.668189,3292.668189,3292.668189,3292.668189,3292.668189,3292.668189,3292.668189,3292.668189,3292.668189,3292.668189,3292.668189,3292.668189,3292.155073,3292.155073,3292.155073,3292.155073,3292.155073,3292.155073,3292.155073,3292.155073,3292.155073,3292.155073,3292.155073,3292.155073,3292.155073,3292.155073,3292.155073,3292.155073,3292.155073,3292.155073,3292.155073,3292.155073,3292.155073,3292.155073,3292.155073,3292.155073,3292.155073,3292.155073,3292.155073,3292.155073,3292.155073,3292.155073,3292.155073,3288.665881,3288.665881,3288.665881,3288.665881,3288.665881,3288.665881,3288.665881,3288.665881,3288.665881,3288.665881,3288.665881,3288.665881,3288.665881,3288.665881,3288.665881,3288.665881,3288.665881,3288.665881,3288.665881,3288.665881,3288.665881,3288.665881,3288.665881,3288.665881,3288.665881,3288.665881,3288.665881,3288.665881,3288.665881,3288.665881,3288.665881,3389.804552,3389.804552,3389.804552,3389.804552,3389.804552,3389.804552,3389.804552,3389.804552,3389.804552,3389.804552,3389.804552,3389.804552,3389.804552,3389.804552,3389.804552,3389.804552,3389.804552,3389.804552,3389.804552,3389.804552,3389.804552,3389.804552,3389.804552,3389.804552,3389.804552,3389.804552,3389.804552,3389.804552,3389.804552,3389.804552,3150.945429,3150.945429,3150.945429,3150.945429,3150.945429,3150.945429,3150.945429,3150.945429,3150.945429,3150.945429,3150.945429,3150.945429,3150.945429,3150.945429,3150.945429,3150.945429,3150.945429,3150.945429,3150.945429,3150.945429,3150.945429,3150.945429,3150.945429,3150.945429,3150.945429,3150.945429,3150.945429,3150.945429,3150.945429,3150.945429,3150.945429,3160.537285,3160.537285,3160.537285,3160.537285,3160.537285,3160.537285,3160.537285,3160.537285,3160.537285,3160.537285,3160.537285,3160.537285,3160.537285,3160.537285,3160.537285,3160.537285,3160.537285,3160.537285,3160.537285,3160.537285,3160.537285,3160.537285,3160.537285,3160.537285,3160.537285,3160.537285,3160.537285,3160.537285,3160.537285,3160.537285,2979.359292,2979.359292,2979.359292,2979.359292,2979.359292,2979.359292,2979.359292,2979.359292,2979.359292,2979.359292,2979.359292,2979.359292,2979.359292,2979.359292,2979.359292,2979.359292,2979.359292,2979.359292,2979.359292,2979.359292,2979.359292,2979.359292,2979.359292,2979.359292,2979.359292,2979.359292,2979.359292,2979.359292,2979.359292,2979.359292,2979.359292
Province_06,13753.32162,13753.32162,13753.32162,13753.32162,13753.32162,13753.32162,13753.32162,13753.32162,13753.32162,13753.32162,13753.32162,13753.32162,13753.32162,13753.32162,13753.32162,13753.32162,13753.32162,13753.32162,13753.32162,13753.32162,13753.32162,13753.32162,13753.32162,13753.32162,13753.32162,13753.32162,13753.32162,13753.32162,13753.32162,13753.32162,13753.32162,14869.4438,14869.4438,14869.4438,14869.4438,14869.4438,14869.4438,14869.4438,14869.4438,14869.4438,14869.4438,14869.4438,14869.4438,14869.4438,14869.4438,14869.4438,14869.4438,14869.4438,14869.4438,14869.4438,14869.4438,14869.4438,14869.4438,14869.4438,14869.4438,14869.4438,14869.4438,14869.4438,14869.4438,14688.18561,14688.18561,14688.18561,14688.18561,14688.18561,14688.18561,14688.18561,14688.18561,14688.18561,14688.18561,14688.18561,14688.18561,14688.18561,14688.18561,14688.18561,14688.18561,14688.18561,14688.18561,14688.18561,14688.18561,14688.18561,14688.18561,14688.18561,14688.18561,14688.18561,14688.18561,14688.18561,14688.18561,14688.18561,14688.18561,14688.18561,14059.62115,14059.62115,14059.62115,14059.62115,14059.62115,14059.62115,14059.62115,14059.62115,14059.62115,14059.62115,14059.62115,14059.62115,14059.62115,14059.62115,14059.62115,14059.62115,14059.62115,14059.62115,14059.62115,14059.62115,14059.62115,14059.62115,14059.62115,14059.62115,14059.62115,14059.62115,14059.62115,14059.62115,14059.62115,14059.62115,14297.03284,14297.03284,14297.03284,14297.03284,14297.03284,14297.03284,14297.03284,14297.03284,14297.03284,14297.03284,14297.03284,14297.03284,14297.03284,14297.03284,14297.03284,14297.03284,14297.03284,14297.03284,14297.03284,14297.03284,14297.03284,14297.03284,14297.03284,14297.03284,14297.03284,14297.03284,14297.03284,14297.03284,14297.03284,14297.03284,14297.03284,14229.17981,14229.17981,14229.17981,14229.17981,14229.17981,14229.17981,14229.17981,14229.17981,14229.17981,14229.17981,14229.17981,14229.17981,14229.17981,14229.17981,14229.17981,14229.17981,14229.17981,14229.17981,14229.17981,14229.17981,14229.17981,14229.17981,14229.17981,14229.17981,14229.17981,14229.17981,14229.17981,14229.17981,14229.17981,14229.17981,14226.96239,14226.96239,14226.96239,14226.96239,14226.96239,14226.96239,14226.96239,14226.96239,14226.96239,14226.96239,14226.96239,14226.96239,14226.96239,14226.96239,14226.96239,14226.96239,14226.96239,14226.96239,14226.96239,14226.96239,14226.96239,14226.96239,14226.96239,14226.96239,14226.96239,14226.96239,14226.96239,14226.96239,14226.96239,14226.96239,14226.96239,14211.88394,14211.88394,14211.88394,14211.88394,14211.88394,14211.88394,14211.88394,14211.88394,14211.88394,14211.88394,14211.88394,14211.88394,14211.88394,14211.88394,14211.88394,14211.88394,14211.88394,14211.88394,14211.88394,14211.88394,14211.88394,14211.88394,14211.88394,14211.88394,14211.88394,14211.88394,14211.88394,14211.88394,14211.88394,14211.88394,14211.88394,14648.95207,14648.95207,14648.95207,14648.95207,14648.95207,14648.95207,14648.95207,14648.95207,14648.95207,14648.95207,14648.95207,14648.95207,14648.95207,14648.95207,14648.95207,14648.95207,14648.95207,14648.95207,14648.95207,14648.95207,14648.95207,14648.95207,14648.95207,14648.95207,14648.95207,14648.95207,14648.95207,14648.95207,14648.95207,14648.95207,13616.72859,13616.72859,13616.72859,13616.72859,13616.72859,13616.72859,13616.72859,13616.72859,13616.72859,13616.72859,13616.72859,13616.72859,13616.72859,13616.72859,13616.72859,13616.72859,13616.72859,13616.72859,13616.72859,13616.72859,13616.72859,13616.72859,13616.72859,13616.72859,13616.72859,13616.72859,13616.72859,13616.72859,13616.72859,13616.72859,13616.72859,13658.17955,13658.17955,13658.17955,13658.17955,13658.17955,13658.17955,13658.17955,13658.17955,13658.17955,13658.17955,13658.17955,13658.17955,13658.17955,13658.17955,13658.17955,13658.17955,13658.17955,13658.17955,13658.17955,13658.17955,13658.17955,13658.17955,13658.17955,13658.17955,13658.17955,13658.17955,13658.17955,13658.17955,13658.17955,13658.17955,12875.22357,12875.22357,12875.22357,12875.22357,12875.22357,12875.22357,12875.22357,12875.22357,12875.22357,12875.22357,12875.22357,12875.22357,12875.22357,12875.22357,12875.22357,12875.22357,12875.22357,12875.22357,12875.22357,12875.22357,12875.22357,12875.22357,12875.22357,12875.22357,12875.22357,12875.22357,12875.22357,12875.22357,12875.22357,12875.22357,12875.22357
